Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Total_Revenue_NGN
PM-113494,2025-01-29,South West,Snacks,Kuli-Kuli Bites,5,1387.56,6937.8
PM-110808,2025-01-29,North Central,Home Care,Germ-Kill Liquid,23,5517.49,126902.27
PM-121790,2025-01-29,South South,Grains & Cereals,Golden Harvest Rice,28,5971.27,167195.56
PM-103553,2025-01-29,South West,Grains & Cereals,Easy-Cook Beans,42,5935.9,249307.8
PM-114931,2025-01-29,South South,Grains & Cereals,Pride Semo,9,2679.83,24118.47
PM-119478,2025-01-29,North West,Home Care,Bright-White Detergent,19,3934.42,74753.98
PM-100445,2025-01-30,North Central,Beverages,Zobo Max 50cl,49,9502.9,465642.1
PM-106729,2025-01-30,South West,Grains & Cereals,Easy-Cook Beans,1,5303.29,5303.29
PM-107046,2025-01-30,South East,Snacks,Kuli-Kuli Bites,11,1929.22,21221.42
PM-112286,2025-01-30,South West,Beverages,Peak-Level Milk,7,8568.49,59979.43
PM-117539,2025-01-30,North West,Beverages,Peak-Level Milk,46,3933.73,180951.58
PM-108538,2025-01-30,North Central,Beverages,Peak-Level Milk,45,3010.73,135482.85
PM-129756,2025-01-30,North West,Grains & Cereals,Pride Semo,29,9758.54,282997.66
PM-129619,2025-01-30,South West,Personal Care,Shea Glow Soap,18,6010.88,108195.84
PM-129420,2025-01-30,North Central,Personal Care,FreshMint Paste,26,2494.38,64853.88
PM-110365,2025-01-30,North Central,Beverages,Peak-Level Milk,3,8099.68,24299.04
PM-101044,2025-01-30,South South,Grains & Cereals,Easy-Cook Beans,43,10479.29,450609.47
PM-104487,2025-01-30,South East,Grains & Cereals,Easy-Cook Beans,8,9943.35,79546.8
PM-113269,2025-01-30,South East,Home Care,Germ-Kill Liquid,31,4829.68,149720.08
PM-112383,2025-01-30,South West,Grains & Cereals,Golden Harvest Rice,26,10083.8,262178.8
PM-104219,2025-01-30,South West,Beverages,Naija Cocoa Mix,38,10651.8,404768.4
PM-118402,2025-01-30,North West,Snacks,Crunchy Plantain Chips,18,2324.47,41840.46
PM-115300,2025-01-30,South East,Personal Care,Shea Glow Soap,19,1746.13,33176.47
PM-112681,2025-01-30,South West,Grains & Cereals,Pride Semo,27,11133.1,300593.7
PM-126682,2025-01-30,North Central,Snacks,Kuli-Kuli Bites,13,1020.33,13264.29
PM-102938,2025-01-30,North Central,Grains & Cereals,Pride Semo,45,10470.94,471192.3
PM-111539,2025-01-30,South South,Personal Care,Shea Glow Soap,12,4212.84,50554.08
PM-128490,2025-01-30,South East,Personal Care,Shea Glow Soap,47,4552.62,213973.14
PM-129025,2025-01-30,South West,Grains & Cereals,Pride Semo,22,5906.25,129937.5
PM-125773,2025-01-30,North West,Grains & Cereals,Pride Semo,7,8526.54,59685.78
PM-122083,2025-01-30,North Central,Beverages,Zobo Max 50cl,40,7877.84,315113.6
PM-121899,2025-01-30,South East,Home Care,Germ-Kill Liquid,26,9356.87,243278.62
PM-101957,2025-01-30,South East,Snacks,Chin-Chin Delight,41,625.15,25631.15
PM-123095,2025-01-30,North West,Grains & Cereals,Easy-Cook Beans,28,10978.57,307399.96
PM-120808,2025-01-30,South East,Beverages,Zobo Max 50cl,48,9163.04,439825.92
PM-121593,2025-01-30,South West,Beverages,Naija Cocoa Mix,45,4962.44,223309.8
PM-128609,2025-01-30,North Central,Beverages,Zobo Max 50cl,37,12413.62,459303.94
PM-123132,2025-01-30,South West,Snacks,Chin-Chin Delight,22,2165.58,47642.76
PM-101370,2025-01-30,North East,Grains & Cereals,Pride Semo,11,9573.99,105313.89
PM-100691,2025-01-30,South West,Home Care,Sparkle Dish Wash,13,8971.08,116624.04
PM-109520,2025-01-30,South South,Personal Care,Shea Glow Soap,8,6494.54,51956.32
PM-110824,2025-01-31,South East,Grains & Cereals,Pride Semo,17,10017.91,170304.47
PM-124130,2025-01-31,South West,Grains & Cereals,Easy-Cook Beans,14,9625.6,134758.4
PM-112651,2025-01-31,South West,Beverages,Naija Cocoa Mix,22,3458.73,76092.06
PM-125140,2025-01-31,South West,Beverages,Zobo Max 50cl,29,4853.09,140739.61
PM-109195,2025-01-31,South South,Grains & Cereals,Easy-Cook Beans,32,9049.77,289592.64
PM-109540,2025-01-31,North West,Personal Care,Olu Herb Shampoo,13,7952.22,103378.86
PM-123545,2025-01-31,North Central,Grains & Cereals,Pride Semo,16,8326.66,133226.56
PM-113652,2025-01-31,North Central,Personal Care,FreshMint Paste,40,2677.61,107104.4
PM-110423,2025-01-31,South West,Home Care,Germ-Kill Liquid,24,1478.66,35487.84
PM-110569,2025-01-31,South West,Snacks,Kuli-Kuli Bites,36,576.82,20765.52
PM-109415,2025-01-31,South East,Home Care,Bright-White Detergent,7,8395.75,58770.25
PM-117303,2025-01-31,North Central,Beverages,Peak-Level Milk,1,11367.62,11367.62
PM-116524,2025-01-31,South South,Grains & Cereals,Pride Semo,17,4527.25,76963.25
PM-104268,2025-01-31,North West,Home Care,Bright-White Detergent,42,4080.11,171364.62
PM-111719,2025-01-31,South South,Grains & Cereals,Pride Semo,11,7026.63,77292.93
PM-109795,2025-01-31,South West,Snacks,Crunchy Plantain Chips,5,2477.52,12387.6
PM-117326,2025-01-31,North West,Beverages,Peak-Level Milk,17,4448.7,75627.9
PM-102882,2025-01-31,South South,Grains & Cereals,Pride Semo,35,11592.4,405734.0
PM-112938,2025-01-31,South East,Home Care,Bright-White Detergent,4,6925.57,27702.28
PM-102902,2025-01-31,South West,Grains & Cereals,Pride Semo,36,7853.13,282712.68
PM-119428,2025-01-31,South West,Home Care,Bright-White Detergent,34,7106.58,241623.72
PM-100405,2025-01-31,North East,Personal Care,FreshMint Paste,18,4805.49,86498.82
PM-125906,2025-01-31,South South,Snacks,Kuli-Kuli Bites,13,981.87,12764.31
PM-111099,2025-01-31,North East,Snacks,Chin-Chin Delight,33,1752.27,57824.91
PM-116289,2025-01-31,South South,Grains & Cereals,Pride Semo,9,9569.32,86123.88
PM-121225,2025-01-31,North Central,Grains & Cereals,Golden Harvest Rice,43,9820.21,422269.03
PM-110496,2025-01-31,South South,Snacks,Kuli-Kuli Bites,24,1393.37,33440.88
PM-114327,2025-01-31,South West,Snacks,Crunchy Plantain Chips,28,231.98,6495.44
PM-105577,2025-01-31,North West,Snacks,Crunchy Plantain Chips,43,1358.76,58426.68
PM-119608,2025-01-31,North Central,Snacks,Crunchy Plantain Chips,49,2074.46,101648.54
PM-109511,2025-01-31,South West,Grains & Cereals,Golden Harvest Rice,11,10813.47,118948.17
PM-125946,2025-02-01,South West,Beverages,Zobo Max 50cl,46,11121.21,511575.66
PM-103464,2025-02-01,North Central,Grains & Cereals,Easy-Cook Beans,12,7435.88,89230.56
PM-100978,2025-02-01,North Central,Beverages,Zobo Max 50cl,40,5059.72,202388.8
PM-110230,2025-02-01,South West,Personal Care,FreshMint Paste,27,1180.27,31867.29
PM-102324,2025-02-01,South West,Personal Care,Olu Herb Shampoo,14,2563.38,35887.32
PM-102322,2025-02-01,South West,Beverages,Naija Cocoa Mix,25,3468.57,86714.25
PM-104616,2025-02-01,North East,Beverages,Naija Cocoa Mix,35,9579.27,335274.45
PM-106711,2025-02-01,South West,Beverages,Peak-Level Milk,32,5052.65,161684.8
PM-126101,2025-02-01,South East,Personal Care,FreshMint Paste,49,6070.97,297477.53
PM-124817,2025-02-01,South South,Grains & Cereals,Easy-Cook Beans,23,8625.12,198377.76
PM-104147,2025-02-01,North Central,Beverages,Zobo Max 50cl,13,9148.05,118924.65
PM-114979,2025-02-01,South East,Home Care,Germ-Kill Liquid,8,1387.07,11096.56
PM-108302,2025-02-01,North Central,Personal Care,Shea Glow Soap,11,4987.79,54865.69
PM-101419,2025-02-01,North West,Grains & Cereals,Golden Harvest Rice,33,11913.48,393144.84
PM-122694,2025-02-01,North West,Home Care,Sparkle Dish Wash,47,4455.34,209400.98
PM-108223,2025-02-01,South West,Beverages,Naija Cocoa Mix,26,2327.38,60511.88
PM-110495,2025-02-01,North Central,Personal Care,FreshMint Paste,8,1939.78,15518.24
PM-114757,2025-02-01,North Central,Grains & Cereals,Pride Semo,34,7750.68,263523.12
PM-129234,2025-02-01,South East,Grains & Cereals,Easy-Cook Beans,6,9765.19,58591.14
PM-107414,2025-02-01,South West,Beverages,Naija Cocoa Mix,34,12712.19,432214.46
PM-127277,2025-02-01,South West,Personal Care,FreshMint Paste,17,6858.91,116601.47
PM-115796,2025-02-01,North Central,Home Care,Sparkle Dish Wash,14,6408.23,89715.22
PM-102631,2025-02-01,South South,Grains & Cereals,Easy-Cook Beans,44,2365.08,104063.52
PM-106325,2025-02-01,North Central,Beverages,Peak-Level Milk,12,9367.14,112405.68
PM-109725,2025-02-01,South West,Snacks,Kuli-Kuli Bites,17,715.62,12165.54
PM-125695,2025-02-01,North Central,Beverages,Peak-Level Milk,39,14041.27,547609.53
PM-115435,2025-02-01,North East,Home Care,Bright-White Detergent,8,8062.02,64496.16
PM-109532,2025-02-01,South West,Snacks,Chin-Chin Delight,44,2041.81,89839.64
PM-116846,2025-02-01,South West,Snacks,Crunchy Plantain Chips,32,691.08,22114.56
PM-113763,2025-02-01,North West,Personal Care,FreshMint Paste,38,2121.48,80616.24
PM-100651,2025-02-01,South South,Home Care,Sparkle Dish Wash,2,3770.61,7541.22
PM-119951,2025-02-02,North West,Snacks,Crunchy Plantain Chips,14,560.35,7844.9
PM-129845,2025-02-02,South East,Beverages,Naija Cocoa Mix,13,12638.88,164305.44
PM-121207,2025-02-02,North Central,Grains & Cereals,Golden Harvest Rice,27,5139.49,138766.23
PM-116017,2025-02-02,North East,Snacks,Kuli-Kuli Bites,20,1897.17,37943.4
PM-111735,2025-02-02,North Central,Grains & Cereals,Easy-Cook Beans,17,10204.45,173475.65
PM-100188,2025-02-02,South East,Personal Care,FreshMint Paste,37,3588.36,132769.32
PM-119230,2025-02-02,South East,Home Care,Germ-Kill Liquid,22,4836.01,106392.22
PM-110613,2025-02-02,South West,Home Care,Bright-White Detergent,43,6537.43,281109.49
PM-107443,2025-02-02,South West,Home Care,Sparkle Dish Wash,26,4496.45,116907.7
PM-121051,2025-02-02,North West,Snacks,Crunchy Plantain Chips,39,2486.99,96992.61
PM-111433,2025-02-02,North West,Snacks,Chin-Chin Delight,18,671.33,12083.94
PM-129878,2025-02-02,South South,Personal Care,Shea Glow Soap,25,3400.42,85010.5
PM-112020,2025-02-02,North Central,Personal Care,FreshMint Paste,27,5328.03,143856.81
PM-111105,2025-02-02,South West,Snacks,Crunchy Plantain Chips,29,2273.83,65941.07
PM-114944,2025-02-02,North Central,Personal Care,FreshMint Paste,41,956.34,39209.94
PM-121302,2025-02-02,North West,Personal Care,Olu Herb Shampoo,6,2058.73,12352.38
PM-116794,2025-02-02,South East,Grains & Cereals,Pride Semo,16,2642.14,42274.24
PM-100555,2025-02-02,South South,Grains & Cereals,Golden Harvest Rice,15,2471.46,37071.9
PM-100661,2025-02-02,North Central,Beverages,Peak-Level Milk,2,9933.92,19867.84
PM-102044,2025-02-02,North Central,Beverages,Zobo Max 50cl,3,8225.28,24675.84
PM-119860,2025-02-02,North West,Grains & Cereals,Easy-Cook Beans,25,5654.44,141361.0
PM-100076,2025-02-02,South West,Personal Care,FreshMint Paste,7,2776.34,19434.38
PM-125612,2025-02-02,South South,Grains & Cereals,Golden Harvest Rice,34,9797.78,333124.52
PM-124980,2025-02-02,South West,Personal Care,Shea Glow Soap,4,4237.15,16948.6
PM-112577,2025-02-02,South West,Grains & Cereals,Golden Harvest Rice,11,10864.29,119507.19
PM-111185,2025-02-02,South South,Home Care,Sparkle Dish Wash,31,5498.43,170451.33
PM-129641,2025-02-02,North Central,Snacks,Kuli-Kuli Bites,39,450.3,17561.7
PM-109733,2025-02-03,North East,Grains & Cereals,Pride Semo,8,7839.4,62715.2
PM-122842,2025-02-03,North Central,Beverages,Naija Cocoa Mix,27,2278.9,61530.3
PM-125344,2025-02-03,South West,Home Care,Bright-White Detergent,25,7666.06,191651.5
PM-110691,2025-02-03,South East,Grains & Cereals,Easy-Cook Beans,24,9934.54,238428.96
PM-127115,2025-02-03,North East,Grains & Cereals,Pride Semo,29,7005.93,203171.97
PM-107976,2025-02-03,South West,Grains & Cereals,Pride Semo,15,11902.86,178542.9
PM-126217,2025-02-03,North Central,Grains & Cereals,Golden Harvest Rice,29,6404.47,185729.63
PM-127474,2025-02-03,South East,Home Care,Sparkle Dish Wash,15,9902.93,148543.95
PM-116536,2025-02-03,South East,Personal Care,Olu Herb Shampoo,21,5529.87,116127.27
PM-124556,2025-02-03,South West,Snacks,Crunchy Plantain Chips,23,2169.25,49892.75
PM-119345,2025-02-03,North Central,Personal Care,FreshMint Paste,27,1345.47,36327.69
PM-113297,2025-02-03,South South,Grains & Cereals,Pride Semo,39,2957.33,115335.87
PM-125192,2025-02-03,North Central,Beverages,Peak-Level Milk,31,13229.28,410107.68
PM-124701,2025-02-03,South West,Personal Care,Shea Glow Soap,35,3817.09,133598.15
PM-128379,2025-02-03,South West,Snacks,Crunchy Plantain Chips,4,2374.38,9497.52
PM-114718,2025-02-03,North West,Grains & Cereals,Pride Semo,2,10583.24,21166.48
PM-126069,2025-02-03,North Central,Beverages,Zobo Max 50cl,39,9604.43,374572.77
PM-117880,2025-02-03,South East,Personal Care,FreshMint Paste,4,5887.35,23549.4
PM-105497,2025-02-03,South East,Grains & Cereals,Golden Harvest Rice,14,8329.66,116615.24
PM-113430,2025-02-03,South East,Beverages,Peak-Level Milk,19,12654.34,240432.46
PM-112107,2025-02-03,South East,Personal Care,Olu Herb Shampoo,35,7605.99,266209.65
PM-126635,2025-02-03,South West,Personal Care,Shea Glow Soap,17,2004.64,34078.88
PM-120537,2025-02-03,North East,Snacks,Crunchy Plantain Chips,28,2017.75,56497.0
PM-128973,2025-02-03,South West,Grains & Cereals,Golden Harvest Rice,21,5215.62,109528.02
PM-123316,2025-02-03,North West,Snacks,Chin-Chin Delight,49,1698.17,83210.33
PM-119141,2025-02-03,South South,Snacks,Chin-Chin Delight,11,1985.88,21844.68
PM-126784,2025-02-03,South South,Beverages,Peak-Level Milk,12,3133.57,37602.84
PM-120120,2025-02-03,South West,Beverages,Zobo Max 50cl,39,2178.25,84951.75
PM-109736,2025-02-04,South South,Home Care,Sparkle Dish Wash,20,7409.32,148186.4
PM-125599,2025-02-04,North West,Beverages,Naija Cocoa Mix,10,8910.43,89104.3
PM-115766,2025-02-04,North West,Beverages,Peak-Level Milk,23,6466.61,148732.03
PM-121374,2025-02-04,South West,Grains & Cereals,Easy-Cook Beans,14,2630.88,36832.32
PM-128641,2025-02-04,North Central,Snacks,Chin-Chin Delight,30,306.28,9188.4
PM-124530,2025-02-04,South South,Snacks,Chin-Chin Delight,16,325.42,5206.72
PM-102294,2025-02-04,South West,Personal Care,FreshMint Paste,35,7658.03,268031.05
PM-113848,2025-02-04,North Central,Snacks,Kuli-Kuli Bites,10,1730.91,17309.1
PM-110556,2025-02-04,North East,Grains & Cereals,Golden Harvest Rice,49,5586.3,273728.7
PM-121251,2025-02-04,North East,Grains & Cereals,Easy-Cook Beans,40,8814.85,352594.0
PM-125718,2025-02-04,South West,Grains & Cereals,Golden Harvest Rice,19,11182.32,212464.08
PM-125260,2025-02-04,South West,Snacks,Crunchy Plantain Chips,4,895.16,3580.64
PM-108733,2025-02-04,South West,Beverages,Zobo Max 50cl,43,2592.39,111472.77
PM-104266,2025-02-04,South South,Grains & Cereals,Easy-Cook Beans,16,5295.62,84729.92
PM-108749,2025-02-04,North Central,Grains & Cereals,Easy-Cook Beans,23,2765.91,63615.93
PM-113424,2025-02-04,South South,Personal Care,FreshMint Paste,38,2469.53,93842.14
PM-129897,2025-02-04,South West,Personal Care,Olu Herb Shampoo,34,6515.81,221537.54
PM-127668,2025-02-04,North Central,Home Care,Germ-Kill Liquid,46,3468.37,159545.02
PM-126835,2025-02-04,North West,Grains & Cereals,Pride Semo,19,8930.9,169687.1
PM-128073,2025-02-04,North Central,Snacks,Kuli-Kuli Bites,23,1832.84,42155.32
PM-125667,2025-02-04,South South,Beverages,Naija Cocoa Mix,42,4509.45,189396.9
PM-124474,2025-02-05,South West,Grains & Cereals,Golden Harvest Rice,19,3472.65,65980.35
PM-103436,2025-02-05,North West,Personal Care,Olu Herb Shampoo,26,6767.76,175961.76
PM-100654,2025-02-05,South West,Beverages,Peak-Level Milk,21,7171.53,150602.13
PM-120286,2025-02-05,South West,Personal Care,Olu Herb Shampoo,6,4437.68,26626.08
PM-100175,2025-02-05,South West,Grains & Cereals,Easy-Cook Beans,39,2850.27,111160.53
PM-107220,2025-02-05,South West,Beverages,Peak-Level Milk,7,5766.64,40366.48
PM-118124,2025-02-05,North Central,Beverages,Zobo Max 50cl,12,7975.9,95710.8
PM-111266,2025-02-05,North West,Grains & Cereals,Golden Harvest Rice,43,5246.17,225585.31
PM-100115,2025-02-05,North Central,Beverages,Naija Cocoa Mix,11,2321.72,25538.92
PM-124254,2025-02-05,South East,Personal Care,FreshMint Paste,41,3224.11,132188.51
PM-102167,2025-02-05,South West,Snacks,Chin-Chin Delight,32,1357.29,43433.28
PM-129137,2025-02-05,North Central,Grains & Cereals,Easy-Cook Beans,31,2778.27,86126.37
PM-119954,2025-02-05,South West,Beverages,Peak-Level Milk,24,11177.4,268257.6
PM-117490,2025-02-05,South East,Home Care,Sparkle Dish Wash,29,6536.53,189559.37
PM-114927,2025-02-05,North Central,Grains & Cereals,Easy-Cook Beans,40,6473.08,258923.2
PM-119932,2025-02-05,South East,Beverages,Peak-Level Milk,4,5593.34,22373.36
PM-124809,2025-02-05,South West,Snacks,Chin-Chin Delight,21,1848.12,38810.52
PM-114830,2025-02-05,North Central,Snacks,Kuli-Kuli Bites,36,1073.31,38639.16
PM-125768,2025-02-05,North Central,Personal Care,FreshMint Paste,43,7971.34,342767.62
PM-111520,2025-02-05,South West,Snacks,Kuli-Kuli Bites,27,255.57,6900.39
PM-119363,2025-02-05,North Central,Personal Care,FreshMint Paste,40,7335.08,293403.2
PM-117795,2025-02-05,South South,Snacks,Chin-Chin Delight,26,1648.22,42853.72
PM-127504,2025-02-06,South West,Snacks,Crunchy Plantain Chips,1,2231.88,2231.88
PM-121726,2025-02-06,South West,Personal Care,FreshMint Paste,24,6777.35,162656.4
PM-125974,2025-02-06,South West,Personal Care,FreshMint Paste,19,2657.27,50488.13
PM-117089,2025-02-06,South East,Personal Care,FreshMint Paste,25,5199.48,129987.0
PM-117213,2025-02-06,South East,Home Care,Germ-Kill Liquid,42,6315.32,265243.44
PM-119087,2025-02-06,North West,Beverages,Naija Cocoa Mix,32,8157.43,261037.76
PM-129133,2025-02-06,North East,Snacks,Kuli-Kuli Bites,29,887.11,25726.19
PM-109956,2025-02-06,South East,Home Care,Sparkle Dish Wash,35,1549.95,54248.25
PM-119001,2025-02-06,North Central,Grains & Cereals,Pride Semo,36,10299.95,370798.2
PM-112552,2025-02-06,South South,Grains & Cereals,Golden Harvest Rice,41,2239.27,91810.07
PM-123353,2025-02-06,North Central,Home Care,Sparkle Dish Wash,18,4438.44,79891.92
PM-129746,2025-02-06,South West,Snacks,Chin-Chin Delight,17,2430.23,41313.91
PM-112035,2025-02-06,South West,Personal Care,Shea Glow Soap,32,6149.44,196782.08
PM-112682,2025-02-06,South East,Personal Care,Olu Herb Shampoo,1,975.84,975.84
PM-120267,2025-02-06,North West,Personal Care,Shea Glow Soap,40,6800.53,272021.2
PM-129362,2025-02-06,South South,Snacks,Kuli-Kuli Bites,49,1465.38,71803.62
PM-106888,2025-02-06,North Central,Personal Care,FreshMint Paste,38,3406.92,129462.96
PM-129381,2025-02-06,North Central,Home Care,Bright-White Detergent,9,5118.51,46066.59
PM-105349,2025-02-06,South South,Beverages,Naija Cocoa Mix,19,6769.83,128626.77
PM-125159,2025-02-06,South West,Home Care,Sparkle Dish Wash,37,8386.44,310298.28
PM-129254,2025-02-06,South West,Snacks,Chin-Chin Delight,19,1087.4,20660.6
PM-121399,2025-02-06,South West,Beverages,Peak-Level Milk,14,2063.56,28889.84
PM-108198,2025-02-06,South West,Grains & Cereals,Golden Harvest Rice,42,3300.07,138602.94
PM-109039,2025-02-06,North Central,Snacks,Kuli-Kuli Bites,34,1031.37,35066.58
PM-111972,2025-02-06,South West,Grains & Cereals,Golden Harvest Rice,20,5672.91,113458.2
PM-122766,2025-02-06,North Central,Grains & Cereals,Pride Semo,41,5442.36,223136.76
PM-104886,2025-02-06,South South,Snacks,Crunchy Plantain Chips,22,1867.54,41085.88
PM-106134,2025-02-06,South West,Snacks,Chin-Chin Delight,27,912.86,24647.22
PM-125194,2025-02-06,North Central,Personal Care,Olu Herb Shampoo,26,2514.09,65366.34
PM-102054,2025-02-06,South West,Beverages,Peak-Level Milk,29,4494.55,130341.95
PM-107226,2025-02-06,South West,Beverages,Peak-Level Milk,11,6423.46,70658.06
PM-125445,2025-02-06,South West,Beverages,Peak-Level Milk,23,11212.85,257895.55
PM-101018,2025-02-07,South East,Beverages,Zobo Max 50cl,40,10850.87,434034.8
PM-115579,2025-02-07,South West,Personal Care,Shea Glow Soap,28,1839.41,51503.48
PM-125727,2025-02-07,South West,Grains & Cereals,Easy-Cook Beans,48,3455.88,165882.24
PM-107208,2025-02-07,South West,Home Care,Sparkle Dish Wash,41,8592.74,352302.34
