,Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Sales_NGN,Month_Name,Year
13013,PM-116576,2024-06-18,North East,Snacks,Chin-Chin Delight,48,2463.43,118244.64,June,2024
13014,PM-123143,2024-06-18,North West,Grains & Cereals,Golden Harvest Rice,17,4407.14,74921.38,June,2024
13015,PM-110355,2024-06-18,North East,Grains & Cereals,Easy-Cook Beans,26,8511.5,221299.0,June,2024
13016,PM-117717,2024-06-18,South South,Beverages,Naija Cocoa Mix,25,14499.08,362477.0,June,2024
13017,PM-110262,2024-06-18,South East,Personal Care,FreshMint Paste,33,1693.3,55878.9,June,2024
13018,PM-105600,2024-06-19,South East,Personal Care,Shea Glow Soap,34,3460.27,117649.18,June,2024
13019,PM-124437,2024-06-19,South East,Grains & Cereals,Pride Semo,39,10805.51,421414.89,June,2024
13020,PM-119114,2024-06-19,South South,Home Care,Sparkle Dish Wash,36,4540.15,163445.4,June,2024
13021,PM-102295,2024-06-19,North East,Personal Care,FreshMint Paste,37,1317.87,48761.19,June,2024
13022,PM-123837,2024-06-19,South East,Home Care,Germ-Kill Liquid,14,6849.71,95895.94,June,2024
13023,PM-129581,2024-06-19,South West,Home Care,Germ-Kill Liquid,47,9842.58,462601.26,June,2024
13024,PM-117633,2024-06-19,South West,Personal Care,Shea Glow Soap,11,948.45,10432.95,June,2024
13025,PM-102270,2024-06-19,South West,Grains & Cereals,Golden Harvest Rice,39,11243.75,438506.25,June,2024
13026,PM-103388,2024-06-19,North West,Snacks,Chin-Chin Delight,49,2093.93,102602.57,June,2024
13027,PM-106709,2024-06-19,South South,Home Care,Sparkle Dish Wash,28,9319.23,260938.44,June,2024
13028,PM-114995,2024-06-19,South East,Personal Care,Olu Herb Shampoo,46,6437.38,296119.48,June,2024
13029,PM-107686,2024-06-19,South South,Beverages,Naija Cocoa Mix,48,6712.98,322223.04,June,2024
13030,PM-106723,2024-06-19,South East,Home Care,Sparkle Dish Wash,20,5896.76,117935.2,June,2024
13031,PM-129737,2024-06-19,North West,Beverages,Zobo Max 50cl,8,11309.61,90476.88,June,2024
13032,PM-118691,2024-06-19,South South,Snacks,Chin-Chin Delight,17,254.07,4319.19,June,2024
13033,PM-113992,2024-06-19,North Central,Home Care,Sparkle Dish Wash,48,9278.16,445351.68,June,2024
13034,PM-126890,2024-06-19,South South,Grains & Cereals,Golden Harvest Rice,15,7653.43,114801.45,June,2024
13035,PM-110453,2024-06-19,North Central,Home Care,Bright-White Detergent,33,3263.05,107680.65,June,2024
13036,PM-125028,2024-06-19,North West,Personal Care,FreshMint Paste,39,5904.98,230294.22,June,2024
13037,PM-123769,2024-06-19,South West,Home Care,Germ-Kill Liquid,26,4474.46,116335.96,June,2024
13038,PM-114035,2024-06-19,South East,Home Care,Sparkle Dish Wash,7,7237.23,50660.61,June,2024
13039,PM-106445,2024-06-19,North Central,Grains & Cereals,Pride Semo,16,3754.48,60071.68,June,2024
13040,PM-115455,2024-06-19,South East,Snacks,Chin-Chin Delight,27,1993.33,53819.91,June,2024
13041,PM-122350,2024-06-19,South East,Personal Care,Shea Glow Soap,3,4229.29,12687.87,June,2024
13042,PM-129618,2024-06-19,North Central,Personal Care,FreshMint Paste,7,5007.76,35054.32,June,2024
13043,PM-110920,2024-06-19,South West,Home Care,Germ-Kill Liquid,41,9258.73,379607.93,June,2024
13044,PM-109722,2024-06-20,South West,Snacks,Chin-Chin Delight,9,1195.27,10757.43,June,2024
13045,PM-113711,2024-06-20,North Central,Beverages,Peak-Level Milk,14,13004.51,182063.14,June,2024
13046,PM-122434,2024-06-20,North Central,Snacks,Kuli-Kuli Bites,13,1840.52,23926.76,June,2024
13047,PM-125126,2024-06-20,South West,Beverages,Peak-Level Milk,3,7656.19,22968.57,June,2024
13048,PM-104035,2024-06-20,South East,Home Care,Germ-Kill Liquid,17,2936.95,49928.15,June,2024
13049,PM-105739,2024-06-20,South West,Beverages,Zobo Max 50cl,40,9635.64,385425.6,June,2024
13050,PM-108321,2024-06-20,North Central,Home Care,Sparkle Dish Wash,17,8447.07,143600.19,June,2024
13051,PM-100968,2024-06-20,North Central,Beverages,Peak-Level Milk,48,4365.82,209559.36,June,2024
13052,PM-112348,2024-06-20,South East,Personal Care,Shea Glow Soap,20,2115.67,42313.4,June,2024
13053,PM-102007,2024-06-20,South West,Beverages,Zobo Max 50cl,19,4517.56,85833.64,June,2024
13054,PM-103419,2024-06-20,South West,Snacks,Chin-Chin Delight,33,313.04,10330.32,June,2024
13055,PM-110478,2024-06-20,South East,Grains & Cereals,Easy-Cook Beans,15,11714.21,175713.15,June,2024
13056,PM-100763,2024-06-20,South South,Grains & Cereals,Golden Harvest Rice,47,5834.23,274208.81,June,2024
13057,PM-113846,2024-06-20,South West,Beverages,Peak-Level Milk,43,6715.14,288751.02,June,2024
13058,PM-129460,2024-06-20,North West,Home Care,Bright-White Detergent,11,6724.05,73964.55,June,2024
13059,PM-124178,2024-06-20,North Central,Beverages,Zobo Max 50cl,9,8507.12,76564.08,June,2024
13060,PM-107688,2024-06-20,North Central,Home Care,Germ-Kill Liquid,22,4775.76,105066.72,June,2024
13061,PM-127845,2024-06-20,South East,Grains & Cereals,Golden Harvest Rice,36,5841.37,210289.32,June,2024
13062,PM-106687,2024-06-20,South West,Home Care,Germ-Kill Liquid,36,7910.52,284778.72,June,2024
13063,PM-104392,2024-06-20,South West,Grains & Cereals,Easy-Cook Beans,19,10946.57,207984.83,June,2024
13064,PM-127984,2024-06-21,South South,Personal Care,Shea Glow Soap,23,5265.56,121107.88,June,2024
13065,PM-129279,2024-06-21,North Central,Home Care,Germ-Kill Liquid,16,8862.35,141797.6,June,2024
13066,PM-122122,2024-06-21,North West,Personal Care,Shea Glow Soap,12,2921.87,35062.44,June,2024
13067,PM-129680,2024-06-21,South West,Snacks,Crunchy Plantain Chips,47,2072.67,97415.49,June,2024
13068,PM-119289,2024-06-21,South West,Beverages,Peak-Level Milk,42,10178.41,427493.22,June,2024
13069,PM-110410,2024-06-21,South East,Home Care,Bright-White Detergent,32,6490.74,207703.68,June,2024
13070,PM-123450,2024-06-21,South West,Grains & Cereals,Pride Semo,11,11157.86,122736.46,June,2024
13071,PM-126985,2024-06-21,North West,Grains & Cereals,Golden Harvest Rice,21,9809.39,205997.19,June,2024
13072,PM-104989,2024-06-21,North West,Grains & Cereals,Pride Semo,27,6148.53,166010.31,June,2024
13073,PM-116541,2024-06-21,South West,Home Care,Bright-White Detergent,13,5097.4,66266.2,June,2024
13074,PM-100306,2024-06-21,North Central,Home Care,Germ-Kill Liquid,27,5960.53,160934.31,June,2024
13075,PM-109360,2024-06-21,South South,Snacks,Kuli-Kuli Bites,38,1819.7,69148.6,June,2024
13076,PM-105792,2024-06-21,North Central,Beverages,Peak-Level Milk,36,6642.72,239137.92,June,2024
13077,PM-105636,2024-06-21,South West,Personal Care,Shea Glow Soap,9,4040.98,36368.82,June,2024
13078,PM-129360,2024-06-21,South East,Snacks,Kuli-Kuli Bites,34,1817.42,61792.28,June,2024
13079,PM-126129,2024-06-21,South West,Grains & Cereals,Pride Semo,42,10748.53,451438.26,June,2024
13080,PM-108482,2024-06-21,South East,Personal Care,Shea Glow Soap,48,836.25,40140.0,June,2024
13081,PM-105202,2024-06-21,North West,Beverages,Naija Cocoa Mix,6,6796.83,40780.98,June,2024
13082,PM-105834,2024-06-21,South East,Personal Care,Olu Herb Shampoo,11,6871.47,75586.17,June,2024
13083,PM-126097,2024-06-21,North East,Home Care,Bright-White Detergent,22,1715.16,37733.52,June,2024
13084,PM-120969,2024-06-21,South West,Grains & Cereals,Easy-Cook Beans,2,4566.85,9133.7,June,2024
13085,PM-115949,2024-06-21,South West,Snacks,Chin-Chin Delight,23,675.96,15547.08,June,2024
13086,PM-120749,2024-06-22,South West,Snacks,Crunchy Plantain Chips,10,815.44,8154.4,June,2024
13087,PM-117713,2024-06-22,North Central,Home Care,Sparkle Dish Wash,48,9693.73,465299.04,June,2024
13088,PM-124512,2024-06-22,South East,Grains & Cereals,Golden Harvest Rice,40,2619.61,104784.4,June,2024
13089,PM-124778,2024-06-22,North Central,Personal Care,FreshMint Paste,21,5465.12,114767.52,June,2024
13090,PM-118569,2024-06-22,North Central,Snacks,Crunchy Plantain Chips,46,1620.09,74524.14,June,2024
13091,PM-121560,2024-06-22,South South,Grains & Cereals,Easy-Cook Beans,13,4207.15,54692.95,June,2024
13092,PM-108504,2024-06-22,North Central,Personal Care,Shea Glow Soap,23,3503.89,80589.47,June,2024
13093,PM-112009,2024-06-22,South West,Snacks,Kuli-Kuli Bites,28,834.22,23358.16,June,2024
13094,PM-128503,2024-06-22,South West,Personal Care,FreshMint Paste,22,1622.37,35692.14,June,2024
13095,PM-111049,2024-06-22,South South,Grains & Cereals,Pride Semo,17,6132.61,104254.37,June,2024
13096,PM-120456,2024-06-22,South West,Grains & Cereals,Easy-Cook Beans,28,2841.4,79559.2,June,2024
13097,PM-108665,2024-06-22,North East,Grains & Cereals,Golden Harvest Rice,24,10506.52,252156.48,June,2024
13098,PM-107085,2024-06-22,North West,Grains & Cereals,Easy-Cook Beans,17,4040.5,68688.5,June,2024
13099,PM-129220,2024-06-22,South East,Grains & Cereals,Pride Semo,20,4936.87,98737.4,June,2024
13100,PM-122141,2024-06-22,South West,Personal Care,Olu Herb Shampoo,22,5977.73,131510.06,June,2024
13101,PM-107980,2024-06-23,South East,Snacks,Kuli-Kuli Bites,1,788.72,788.72,June,2024
13102,PM-103105,2024-06-23,South West,Snacks,Chin-Chin Delight,5,738.45,3692.25,June,2024
13103,PM-108207,2024-06-23,South East,Snacks,Kuli-Kuli Bites,16,268.61,4297.76,June,2024
13104,PM-115771,2024-06-23,South East,Beverages,Zobo Max 50cl,14,10860.79,152051.06,June,2024
13105,PM-117678,2024-06-23,South West,Snacks,Chin-Chin Delight,24,1747.18,41932.32,June,2024
13106,PM-106725,2024-06-23,South West,Personal Care,Shea Glow Soap,3,4411.06,13233.18,June,2024
13107,PM-127868,2024-06-23,South West,Home Care,Germ-Kill Liquid,42,2701.9,113479.8,June,2024
13108,PM-103132,2024-06-23,South West,Beverages,Zobo Max 50cl,45,13521.82,608481.9,June,2024
13109,PM-109977,2024-06-23,South West,Snacks,Kuli-Kuli Bites,12,1419.57,17034.84,June,2024
13110,PM-129489,2024-06-23,North Central,Personal Care,Olu Herb Shampoo,43,1101.16,47349.88,June,2024
13111,PM-123283,2024-06-23,South West,Personal Care,Shea Glow Soap,44,1156.81,50899.64,June,2024
13112,PM-112929,2024-06-23,North West,Beverages,Peak-Level Milk,41,11441.98,469121.18,June,2024
13113,PM-102145,2024-06-23,North West,Beverages,Naija Cocoa Mix,3,2929.45,8788.35,June,2024
13114,PM-123779,2024-06-23,North West,Beverages,Zobo Max 50cl,15,5417.41,81261.15,June,2024
13115,PM-100575,2024-06-23,South West,Home Care,Germ-Kill Liquid,31,1924.83,59669.73,June,2024
13116,PM-109148,2024-06-23,South West,Home Care,Bright-White Detergent,1,1476.94,1476.94,June,2024
13117,PM-120079,2024-06-23,North West,Home Care,Germ-Kill Liquid,35,5108.11,178783.85,June,2024
13118,PM-126132,2024-06-23,South South,Snacks,Chin-Chin Delight,46,1371.19,63074.74,June,2024
13119,PM-108041,2024-06-23,South South,Grains & Cereals,Golden Harvest Rice,45,9285.12,417830.4,June,2024
13120,PM-126198,2024-06-23,South East,Grains & Cereals,Easy-Cook Beans,10,4900.51,49005.1,June,2024
13121,PM-119812,2024-06-23,South West,Personal Care,Olu Herb Shampoo,25,5278.49,131962.25,June,2024
13122,PM-105232,2024-06-23,South West,Beverages,Peak-Level Milk,40,11748.38,469935.2,June,2024
13123,PM-128882,2024-06-23,North Central,Grains & Cereals,Golden Harvest Rice,1,11752.5,11752.5,June,2024
13124,PM-118343,2024-06-23,South South,Beverages,Zobo Max 50cl,35,10724.5,375357.5,June,2024
13125,PM-110865,2024-06-23,North East,Grains & Cereals,Golden Harvest Rice,34,3777.16,128423.44,June,2024
13126,PM-104049,2024-06-23,South East,Personal Care,FreshMint Paste,42,7434.12,312233.04,June,2024
13127,PM-122203,2024-06-23,South West,Personal Care,Shea Glow Soap,7,3412.63,23888.41,June,2024
13128,PM-117291,2024-06-23,South West,Personal Care,Olu Herb Shampoo,33,1982.88,65435.04,June,2024
13129,PM-114596,2024-06-23,South East,Beverages,Naija Cocoa Mix,21,9383.03,197043.63,June,2024
13130,PM-102693,2024-06-23,South East,Snacks,Chin-Chin Delight,43,2275.17,97832.31,June,2024
13131,PM-103213,2024-06-23,South West,Beverages,Peak-Level Milk,33,2000.47,66015.51,June,2024
13132,PM-109190,2024-06-24,North Central,Grains & Cereals,Pride Semo,37,11351.95,420022.15,June,2024
13133,PM-106800,2024-06-24,North East,Home Care,Bright-White Detergent,24,8085.11,194042.64,June,2024
13134,PM-121546,2024-06-24,South East,Personal Care,Shea Glow Soap,32,3394.48,108623.36,June,2024
13135,PM-103843,2024-06-24,South West,Personal Care,Olu Herb Shampoo,45,1244.61,56007.45,June,2024
13136,PM-112983,2024-06-24,North East,Grains & Cereals,Pride Semo,2,7689.0,15378.0,June,2024
13137,PM-110411,2024-06-24,South East,Grains & Cereals,Pride Semo,46,9666.2,444645.2,June,2024
13138,PM-126786,2024-06-24,North West,Beverages,Naija Cocoa Mix,45,14667.69,660046.05,June,2024
13139,PM-121339,2024-06-24,South West,Snacks,Chin-Chin Delight,44,857.46,37728.24,June,2024
13140,PM-102214,2024-06-24,South West,Home Care,Sparkle Dish Wash,46,3569.33,164189.18,June,2024
13141,PM-110029,2024-06-24,North Central,Beverages,Zobo Max 50cl,7,4731.35,33119.45,June,2024
13142,PM-112087,2024-06-24,North East,Grains & Cereals,Pride Semo,11,6016.8,66184.8,June,2024
13143,PM-128320,2024-06-24,North Central,Grains & Cereals,Easy-Cook Beans,9,8779.1,79011.9,June,2024
13144,PM-100132,2024-06-24,South West,Grains & Cereals,Golden Harvest Rice,27,3180.83,85882.41,June,2024
13145,PM-103157,2024-06-24,North West,Home Care,Bright-White Detergent,45,7136.71,321151.95,June,2024
13146,PM-123585,2024-06-24,South South,Home Care,Germ-Kill Liquid,41,7877.14,322962.74,June,2024
13147,PM-109006,2024-06-24,North East,Snacks,Kuli-Kuli Bites,7,2238.98,15672.86,June,2024
13148,PM-128149,2024-06-24,South West,Home Care,Germ-Kill Liquid,14,1456.86,20396.04,June,2024
13149,PM-117966,2024-06-24,South West,Grains & Cereals,Easy-Cook Beans,34,6745.73,229354.82,June,2024
13150,PM-128972,2024-06-24,North East,Beverages,Peak-Level Milk,30,12918.96,387568.8,June,2024
13151,PM-129716,2024-06-24,South West,Snacks,Crunchy Plantain Chips,11,1757.37,19331.07,June,2024
13152,PM-108815,2024-06-24,South East,Grains & Cereals,Pride Semo,36,8707.59,313473.24,June,2024
13153,PM-107258,2024-06-24,North Central,Personal Care,Olu Herb Shampoo,40,1657.58,66303.2,June,2024
13154,PM-128431,2024-06-24,South East,Beverages,Peak-Level Milk,31,6335.01,196385.31,June,2024
13155,PM-103866,2024-06-25,South South,Grains & Cereals,Pride Semo,41,2236.76,91707.16,June,2024
13156,PM-114008,2024-06-25,South East,Personal Care,Shea Glow Soap,38,6437.85,244638.3,June,2024
13157,PM-120256,2024-06-25,South South,Grains & Cereals,Pride Semo,45,8511.2,383004.0,June,2024
13158,PM-106918,2024-06-25,South West,Home Care,Bright-White Detergent,26,4382.56,113946.56,June,2024
13159,PM-119757,2024-06-25,North Central,Personal Care,Olu Herb Shampoo,35,7224.22,252847.7,June,2024
13160,PM-109085,2024-06-25,North Central,Personal Care,FreshMint Paste,43,2467.67,106109.81,June,2024
13161,PM-106858,2024-06-25,South West,Beverages,Naija Cocoa Mix,28,2813.19,78769.32,June,2024
13162,PM-110972,2024-06-25,North West,Grains & Cereals,Easy-Cook Beans,40,2896.45,115858.0,June,2024
13163,PM-129516,2024-06-25,North East,Grains & Cereals,Easy-Cook Beans,31,5237.61,162365.91,June,2024
13164,PM-115618,2024-06-25,South West,Snacks,Crunchy Plantain Chips,37,430.52,15929.24,June,2024
13165,PM-102978,2024-06-25,South West,Beverages,Zobo Max 50cl,23,8264.54,190084.42,June,2024
13166,PM-125627,2024-06-25,North Central,Beverages,Zobo Max 50cl,30,11188.81,335664.3,June,2024
13167,PM-127781,2024-06-25,South South,Snacks,Kuli-Kuli Bites,41,849.93,34847.13,June,2024
13168,PM-109058,2024-06-25,North West,Personal Care,FreshMint Paste,42,983.39,41302.38,June,2024
13169,PM-120780,2024-06-25,South West,Home Care,Sparkle Dish Wash,25,8089.45,202236.25,June,2024
13170,PM-127142,2024-06-25,North West,Home Care,Sparkle Dish Wash,28,2536.39,71018.92,June,2024
13171,PM-105320,2024-06-25,North Central,Personal Care,FreshMint Paste,1,7976.38,7976.38,June,2024
13172,PM-100673,2024-06-25,South South,Beverages,Peak-Level Milk,29,2612.37,75758.73,June,2024
13173,PM-124345,2024-06-25,South West,Home Care,Sparkle Dish Wash,35,5776.89,202191.15,June,2024
13174,PM-124450,2024-06-25,South West,Personal Care,Shea Glow Soap,38,4872.64,185160.32,June,2024
13175,PM-120280,2024-06-25,South West,Grains & Cereals,Pride Semo,33,11221.32,370303.56,June,2024
13176,PM-105056,2024-06-25,South West,Personal Care,Olu Herb Shampoo,2,7830.39,15660.78,June,2024
13177,PM-114196,2024-06-25,South East,Grains & Cereals,Golden Harvest Rice,39,6976.54,272085.06,June,2024
13178,PM-116549,2024-06-25,South East,Beverages,Zobo Max 50cl,25,2253.88,56347.0,June,2024
13179,PM-113961,2024-06-25,South West,Grains & Cereals,Pride Semo,39,9237.87,360276.93,June,2024
13180,PM-120396,2024-06-25,South West,Home Care,Bright-White Detergent,14,9617.94,134651.16,June,2024
13181,PM-123615,2024-06-25,North West,Beverages,Zobo Max 50cl,10,3029.94,30299.4,June,2024
13182,PM-102852,2024-06-25,North West,Snacks,Kuli-Kuli Bites,7,816.91,5718.37,June,2024
13183,PM-117043,2024-06-25,South South,Personal Care,FreshMint Paste,5,6050.07,30250.35,June,2024
13184,PM-114767,2024-06-25,South East,Personal Care,FreshMint Paste,30,1166.89,35006.7,June,2024
13185,PM-102307,2024-06-25,South West,Personal Care,Olu Herb Shampoo,26,4004.18,104108.68,June,2024
13186,PM-119308,2024-06-26,North West,Snacks,Chin-Chin Delight,24,1027.54,24660.96,June,2024
13187,PM-120249,2024-06-26,South West,Snacks,Kuli-Kuli Bites,37,688.2,25463.4,June,2024
13188,PM-106500,2024-06-26,North Central,Grains & Cereals,Pride Semo,47,10878.16,511273.52,June,2024
13189,PM-112500,2024-06-26,North West,Beverages,Naija Cocoa Mix,43,10153.33,436593.19,June,2024
13190,PM-108549,2024-06-26,South West,Personal Care,FreshMint Paste,12,2331.77,27981.24,June,2024
13191,PM-114397,2024-06-26,North West,Snacks,Chin-Chin Delight,32,1622.05,51905.6,June,2024
13192,PM-128153,2024-06-26,South West,Grains & Cereals,Golden Harvest Rice,6,9392.24,56353.44,June,2024
13193,PM-124215,2024-06-26,South West,Home Care,Sparkle Dish Wash,23,9856.24,226693.52,June,2024
13194,PM-121307,2024-06-26,South West,Grains & Cereals,Easy-Cook Beans,20,3483.43,69668.6,June,2024
13195,PM-123848,2024-06-26,South West,Grains & Cereals,Golden Harvest Rice,7,2710.8,18975.6,June,2024
13196,PM-124883,2024-06-26,South South,Snacks,Crunchy Plantain Chips,15,899.38,13490.7,June,2024
13197,PM-118859,2024-06-26,North East,Personal Care,Shea Glow Soap,2,3726.92,7453.84,June,2024
13198,PM-109481,2024-06-26,South South,Grains & Cereals,Easy-Cook Beans,3,10269.95,30809.85,June,2024
13199,PM-102013,2024-06-26,South West,Personal Care,FreshMint Paste,30,5243.67,157310.1,June,2024
13200,PM-123550,2024-06-26,North Central,Beverages,Peak-Level Milk,30,1512.69,45380.7,June,2024
13201,PM-119334,2024-06-26,South West,Grains & Cereals,Easy-Cook Beans,24,5637.78,135306.72,June,2024
13202,PM-100793,2024-06-26,North Central,Personal Care,Shea Glow Soap,25,4507.74,112693.5,June,2024
13203,PM-122788,2024-06-26,South East,Home Care,Germ-Kill Liquid,38,2551.82,96969.16,June,2024
13204,PM-109319,2024-06-26,North Central,Snacks,Chin-Chin Delight,22,1935.26,42575.72,June,2024
13205,PM-127700,2024-06-26,North West,Grains & Cereals,Pride Semo,43,7231.33,310947.19,June,2024
13206,PM-117288,2024-06-26,North West,Personal Care,Shea Glow Soap,44,7284.4,320513.6,June,2024
13207,PM-125889,2024-06-26,South South,Home Care,Germ-Kill Liquid,26,9900.83,257421.58,June,2024
13208,PM-113804,2024-06-26,North Central,Grains & Cereals,Pride Semo,35,7009.74,245340.9,June,2024
